2023-04-19 14:36:59 INFO  MeteoApplication:13 - Application started
2023-04-19 14:38:59 INFO  MeteoApplication:13 - Application started
2023-04-19 14:40:41 INFO  MeteoApplication:13 - Application started
2023-04-19 14:40:49 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:42:49 INFO  MeteoApplication:13 - Application started
2023-04-19 14:42:53 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:43:40 INFO  MeteoApplication:13 - Application started
2023-04-19 14:43:45 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:44:27 INFO  MeteoApplication:13 - Application started
2023-04-19 14:44:30 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:45:30 INFO  MeteoApplication:13 - Application started
2023-04-19 14:45:53 INFO  MeteoApplication:13 - Application started
2023-04-19 14:46:00 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:46:41 INFO  MeteoApplication:13 - Application started
2023-04-19 14:46:42 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:47:13 INFO  MeteoApplication:13 - Application started
2023-04-19 14:47:22 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:48:03 INFO  MeteoApplication:13 - Application started
2023-04-19 14:48:06 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:48:30 INFO  MeteoApplication:13 - Application started
2023-04-19 14:48:34 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:49:03 INFO  MeteoApplication:13 - Application started
2023-04-19 14:49:04 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:54:25 INFO  MeteoApplication:13 - Application started
2023-04-19 14:54:43 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:55:15 INFO  MeteoApplication:13 - Application started
2023-04-19 14:55:18 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:55:58 INFO  MeteoApplication:13 - Application started
2023-04-19 14:56:07 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:57:08 INFO  MeteoApplication:13 - Application started
2023-04-19 14:57:13 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:58:05 INFO  MeteoApplication:13 - Application started
2023-04-19 14:58:08 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 14:58:37 INFO  MeteoApplication:13 - Application started
2023-04-19 14:59:10 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:02:57 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:04:03 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:04:35 INFO  MeteoApplication:13 - Application started
2023-04-19 15:04:44 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:06:39 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:09:35 INFO  MeteoApplication:13 - Application started
2023-04-19 15:10:05 INFO  MeteoApplication:13 - Application started
2023-04-19 15:10:10 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-19 15:14:09 INFO  MeteoApplication:13 - Application started
2023-04-19 15:14:13 WARN  LogUtil:23 - HTML ERROR: 405, URL: /list-states, descr: Method 'GET' is not supported.
2023-04-19 15:15:34 INFO  MeteoApplication:13 - Application started
2023-04-19 15:15:36 WARN  LogUtil:23 - HTML ERROR: 500, URL: /list-states, descr: 
2023-04-19 15:15:40 WARN  LogUtil:23 - HTML ERROR: 500, URL: /list-states, descr: 
2023-04-19 15:24:36 INFO  MeteoApplication:13 - Application started
2023-04-19 15:25:34 INFO  MeteoApplication:13 - Application started
2023-04-19 15:27:38 INFO  MeteoApplication:13 - Application started
2023-04-19 15:28:38 INFO  MeteoApplication:13 - Application started
2023-04-19 15:30:12 INFO  MeteoApplication:13 - Application started
2023-04-19 15:43:19 INFO  MeteoApplication:13 - Application started
2023-04-20 18:47:48 INFO  MeteoApplication:13 - Application started
2023-04-20 18:49:26 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:04:14 INFO  MeteoApplication:13 - Application started
2023-04-20 19:06:31 INFO  MeteoApplication:13 - Application started
2023-04-20 19:08:22 INFO  MeteoApplication:13 - Application started
2023-04-20 19:09:13 INFO  MeteoApplication:13 - Application started
2023-04-20 19:12:43 INFO  MeteoApplication:13 - Application started
2023-04-20 19:31:12 INFO  MeteoApplication:13 - Application started
2023-04-20 19:35:37 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:36:03 INFO  MeteoApplication:13 - Application started
2023-04-20 19:36:10 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:43:05 INFO  MeteoApplication:13 - Application started
2023-04-20 19:43:13 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:44:34 INFO  MeteoApplication:13 - Application started
2023-04-20 19:44:47 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:45:47 INFO  MeteoApplication:13 - Application started
2023-04-20 19:45:51 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:47:30 INFO  MeteoApplication:13 - Application started
2023-04-20 19:47:34 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:51:17 INFO  MeteoApplication:13 - Application started
2023-04-20 19:51:19 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:52:56 INFO  MeteoApplication:13 - Application started
2023-04-20 19:53:20 INFO  MeteoApplication:13 - Application started
2023-04-20 19:53:34 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 19:55:09 INFO  MeteoApplication:13 - Application started
2023-04-20 19:55:54 INFO  MeteoApplication:13 - Application started
2023-04-20 19:56:42 INFO  MeteoApplication:13 - Application started
2023-04-20 19:58:13 INFO  MeteoApplication:13 - Application started
2023-04-20 19:58:29 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 20:01:24 INFO  MeteoApplication:13 - Application started
2023-04-20 20:02:20 INFO  MeteoApplication:13 - Application started
2023-04-20 20:04:09 INFO  MeteoApplication:13 - Application started
2023-04-20 20:04:17 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 20:06:49 INFO  MeteoApplication:13 - Application started
2023-04-20 20:06:52 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 20:12:47 INFO  MeteoApplication:13 - Application started
2023-04-20 20:12:51 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-20 20:18:51 INFO  MeteoApplication:13 - Application started
2023-04-25 12:15:24 INFO  MeteoApplication:13 - Application started
2023-04-25 12:23:43 INFO  MeteoApplication:13 - Application started
2023-04-25 12:23:53 WARN  LogUtil:23 - HTML ERROR: 404, URL: /favicon.ico, descr: 
2023-04-25 12:28:08 INFO  MeteoApplication:13 - Application started
2023-04-25 12:29:39 INFO  MeteoApplication:13 - Application started
2023-04-25 12:30:47 INFO  MeteoApplication:13 - Application started
2023-04-25 12:32:47 WARN  LogUtil:23 - HTML ERROR: 404, URL: /api, descr: 
2023-04-25 12:38:34 INFO  MeteoApplication:13 - Application started
2023-05-02 11:12:10 INFO  MeteoApplication:13 - Application started
2023-05-02 11:12:56 WARN  LogUtil:23 - Accessing application api in read only mode.
2023-05-02 11:16:12 INFO  MeteoApplication:13 - Application started
2023-05-02 13:39:16 INFO  MeteoApplication:13 - Application started
2023-05-02 13:49:29 INFO  MeteoApplication:13 - Application started
2023-05-02 13:49:57 INFO  MeteoApplication:13 - Application started
2023-05-02 13:56:09 INFO  MeteoApplication:13 - Application started
2023-05-02 13:56:55 INFO  MeteoApplication:13 - Application started
2023-05-02 14:04:16 INFO  MeteoApplication:13 - Application started
2023-05-02 14:45:06 INFO  MeteoApplication:13 - Application started
2023-05-02 14:46:19 INFO  MeteoApplication:13 - Application started
2023-05-02 14:49:37 INFO  MeteoApplication:13 - Application started
2023-05-02 15:23:16 INFO  MeteoApplication:13 - Application started
2023-05-02 16:01:53 INFO  MeteoApplication:13 - Application started
2023-05-02 16:03:59 INFO  MeteoApplication:13 - Application started
2023-05-02 16:08:13 INFO  MeteoApplication:13 - Application started
2023-05-02 16:08:28 INFO  MeteoApplication:13 - Application started
2023-05-02 16:09:00 INFO  MeteoApplication:13 - Application started
2023-05-02 16:14:44 INFO  MeteoApplication:13 - Application started
2023-05-02 17:59:32 INFO  MeteoApplication:13 - Application started
2023-05-02 18:44:39 INFO  MeteoApplication:13 - Application started
